BMPR2,19,0.0023755938984746186,2,0.025,0.02262440610152538,0.018006490777594166,-1.9665774293550946,7.8997867400854185,KIAA1462;ARHGEF12
PKA-A,20,0.002500625156289072,2,0.025,0.02249937484371093,0.01968137358847063,-2.0,7.856165187263086,CSF2RB;DCX
HSPA5,1,1.2503125781445363E-4,1,0.0125,0.012374968742185547,0.019710018725245502,-2.0,7.8532564155602715,HSPA5
COL4A3BP,1,1.2503125781445363E-4,1,0.0125,0.012374968742185547,0.019710018725245502,-2.0,7.8532564155602715,COL4A3
MOK,26,0.003250812703175794,2,0.025,0.021749187296824207,0.0310013864391769,-2.0,6.947446703305312,LPHN3;WDPCP
LKB1,29,0.0036259064766191547,2,0.025,0.021374093523380846,0.03741913249451842,-2.0,6.571146282682723,LPHN3;SNRK
CHAK2,5,6.25156289072268E-4,1,0.0125,0.011874843710927733,0.05798626362491058,-2.0,5.695098261077193,DCT
ROS1,18,0.002250562640660165,2,0.025,0.022749437359339836,0.016395770874872324,-1.33340478122126,5.481269504295863,KIAA1462;PAX2
PKC-Z,10,0.001250312578144536,1,0.0125,0.011249687421855465,0.10376178504484027,-2.0,4.531315071057268,CASP9
PRKACB,30,0.0037509377344336083,2,0.025,0.021249062265566394,0.03966223351074023,-1.389444489616149,4.484231789332671,DNAJC6;TTC3
ACTR2B,14,0.0017504376094023505,1,0.0125,0.01074956239059765,0.13879462523857872,-2.0,3.94951990944837,ZFYVE16
IKBKB,89,0.011127781945486371,3,0.0375,0.026372218054513626,0.06274597148067707,-1.3064299798001555,3.617061606981743,CYLD;HSPA5;EIF2AK3
MYLK3,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,WDPCP
SRPK3,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,YPEL2
STK33,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,WDPCP
DYRK4,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,LRRC37A3
NEK10,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,DYNLRB2
TBCK,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,WDPCP
STK32C,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,LRRC37A3
STK32A,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,ZFYVE16
ALPK1,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,WDPCP
NEK5,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,WDPCP
RPS6KL1,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,WDPCP
CDKL3,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,WDPCP
CDKL4,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,DYNLRB2
PEAK1,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,WDPCP
EPHA10,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,AASDH
SBK2,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,MYOT
CDK15,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,-2.0,3.515011417694619,WDPCP
PKDCC,19,0.0023755938984746186,1,0.0125,0.010124406101525383,0.18068920094503485,-2.0,3.4219536910209953,FBXW8
PKCETA,19,0.0023755938984746186,1,0.0125,0.010124406101525383,0.18068920094503485,-2.0,3.4219536910209953,F11R
CDK17,19,0.0023755938984746186,1,0.0125,0.010124406101525383,0.18068920094503485,-2.0,3.4219536910209953,C20ORF194
AAK1,20,0.002500625156289072,1,0.0125,0.00999937484371093,0.18882333645255112,-2.0,3.333886857634382,WDPCP
TTBK2,20,0.002500625156289072,1,0.0125,0.00999937484371093,0.18882333645255112,-2.0,3.333886857634382,LRRC37A3
GSK3B,1668,0.20855213803450862,22,0.275,0.0664478619654914,0.09677169048756516,-1.4127640261227055,3.299370210135832,F11R;SATB2;STK38;PTGS2;SMAD4;BBX;UBN2;ARHGEF12;CHD9;PHF3;FBXW8;CASP9;DCP1A;DNAJC6;VPS13A;VCAN;LRCH3;DCX;KAT6B;EIF2AK3;ZNF493;AASDH
VRK2,22,0.0027506876719179795,1,0.0125,0.009749312328082021,0.2048531107149295,-2.0,3.1709241795483343,PSME2
SIK2,25,0.0031257814453613405,1,0.0125,0.00937421855463866,0.22831300318823908,-2.0,2.9540755409677235,KIAA1462
PKBGAMMA,28,0.003500875218804701,1,0.0125,0.0089991247811953,0.25108913781642445,-2.0,2.763894544303246,CASP9
DNAPK,108,0.01350337584396099,2,0.025,0.011496624156039012,0.2974366229453173,-2.0,2.425108217615195,XPA;SMAD4
PKG1CGKI,36,0.00450112528132033,1,0.0125,0.007998874718679671,0.30863060745564636,-2.0,2.351220324652506,TRPC6
MTOR,112,0.014003500875218804,2,0.025,0.010996499124781197,0.31210987388743355,-2.0,2.3287999865415525,FBXW8;DLG5
UHMK1,29,0.0036259064766191547,2,0.025,0.021374093523380846,0.03741913249451842,-0.6747230684123501,2.2168519914190474,OTULIN;SMAD4
PKCIOTA,44,0.005501375343835959,1,0.0125,0.006998624656164042,0.3618020025620579,-2.0,2.0333163420777285,F11R
PKBALPHA,215,0.026881720430107527,3,0.0375,0.010618279569892471,0.36701079618978166,-2.0,2.004728027898802,PTGS2;CASP9;SDCBP
PAK1,118,0.014753688422105527,3,0.0375,0.022746311577894474,0.11794415143000346,-0.9260675618419545,1.9795102155303783,DNAJC6;VCAN;CACNB4
PKBBETA,47,0.0058764691172793196,1,0.0125,0.006623530882720681,0.3806823577601592,-2.0,1.9315799164967382,CASP9
MAP3K14,128,0.016004001000250064,3,0.0375,0.021495998999749934,0.1401172597896189,-0.9436132173842674,1.8544600668886946,HSPA5;RPS4X;RPS2
PKABETA,50,0.006251562890722681,1,0.0125,0.00624843710927732,0.3990109367495211,-2.0,1.837532904136259,CACNB4
PKCTHETA,51,0.006376594148537134,1,0.0125,0.0061234058514628665,0.4050006122290496,-2.0,1.8077334004001497,F11R
LYK5,1,1.2503125781445363E-4,1,0.0125,0.012374968742185547,0.019710018725245502,-0.45548424883110683,1.7885172996597705,SMAD4
STK11,40,0.005001250312578144,2,0.025,0.01999874968742186,0.06464927667365544,-0.6019861831010133,1.648706732601996,SNRK;SMAD4
ABL,57,0.007126781695423856,1,0.0125,0.005373218304576145,0.43972044475883065,-2.0,1.643232213625611,CASP9
PKAGAMMA,58,0.007251812953238309,1,0.0125,0.005248187046761691,0.4453092682486647,-2.0,1.6179725067551152,CACNB4
SGK1,65,0.008127031757939485,1,0.0125,0.004372968242060515,0.48291902168207296,-2.0,1.4558125927169991,PTGS2
ERK1,163,0.02038009502375594,2,0.025,0.004619904976244062,0.4890746057513453,-2.0,1.4304804662918347,CASP9;SMAD4
PDHK1,70,0.008752188047011753,1,0.0125,0.0037478119529882475,0.5082301292601058,-2.0,1.3536418472546574,STK38
PKCGAMMA,73,0.009127281820455115,1,0.0125,0.003372718179544886,0.522825349750897,-2.0,1.2970156199563665,F11R
PKCEPSILON,81,0.010127531882970742,1,0.0125,0.0023724681170292587,0.5596874024444628,-2.0,1.1607537220614108,F11R
JNK1,87,0.010877719429857465,1,0.0125,0.0016222805701425359,0.5854748604283515,-2.0,1.0706640675894028,DCX
PKAALPHA,113,0.014128532133033259,1,0.0125,-0.0016285321330332583,0.6810341873107648,-2.0,0.7682855449232108,CACNB4
PKCALPHA,131,0.016379094773693422,1,0.0125,-0.0038790947736934214,0.7340892426653111,-2.0,0.6182493474913462,F11R
MAP3K8,65,0.008127031757939485,2,0.025,0.016872968242060516,0.142156719463729,-0.30441448694315076,0.5938594437797133,SLAMF7;HSPA5
TGFBR2,72,0.00900225056264066,2,0.025,0.015997749437359342,0.16637438075224226,-0.29788645926996465,0.5342637508624795,KIAA1462;ZFYVE16
ERK2,155,0.01937984496124031,1,0.0125,-0.006879844961240309,0.7914974671267011,-2.0,0.4676571995175962,SMAD4
CDK1,1346,0.16829207301825455,11,0.1375,-0.03079207301825454,0.8096284967192834,-2.0,0.4223595651029756,CHD9;VAV3;FBXW8;PDIA3;CASP9;PEX16;SMAD4;UBN2;KAT6B;EIF2AK3;MON1B
PRKCB,207,0.025881470367591898,1,0.0125,-0.013381470367591897,0.877213532091886,-2.0,0.26200967219210436,IBTK
CK2ALPHA,239,0.029882470617654415,1,0.0125,-0.017382470617654414,0.9115137334617296,-2.0,0.1852972361925097,F11R
PRKCA,924,0.11552888222055514,4,0.05,-0.06552888222055514,0.9862761151224224,7.316147086181684,-0.10110130953631392,F11R;PTGS2;CSF2RB;DCX
ROCK2,46,0.005751437859464866,2,0.025,0.019248562140535136,0.08157787453346241,0.1978962620144726,-0.495967057593196,GPD1L;CYLD
ATM,245,0.030632658164541134,1,0.0125,-0.018132658164541134,0.9167978797644232,7.462433716932017,-0.6482485254350828,XPA
FYN,193,0.024131032758189546,1,0.0125,-0.011631032758189545,0.8583511930991107,7.070152235602549,-1.0799088199950273,PTGS2
MAP3K3,186,0.023255813953488372,1,0.0125,-0.010755813953488371,0.847874295056792,6.712222008605578,-1.1076702818319417,HSPA5
ABL1,167,0.020880220055013752,1,0.0125,-0.008380220055013751,0.8154226583471638,6.857192352220821,-1.3992011917610472,CASP9
PAK3,46,0.005751437859464866,2,0.025,0.019248562140535136,0.08157787453346241,0.5731876318472702,-1.4365212375527965,C20ORF194;TTC3
CDK5,187,0.023380845211302827,1,0.0125,-0.010880845211302826,0.8494165655431564,8.908631570853426,-1.4539381923483712,DCX
MERTK,23,0.002875718929732433,2,0.025,0.02212428107026757,0.025077148963371845,0.413485725086974,-1.5240249608404448,HEXB;MERTK
RPS6KA3,289,0.03613403350837709,2,0.025,-0.011134033508377092,0.7895415465762848,6.834070530365888,-1.6149101572791404,PTGS2;DCX
CHEK1,217,0.027131782945736434,1,0.0125,-0.014631782945736433,0.8891457783316088,14.657694490567932,-1.7221922819799236,TLK2
PRKCD,144,0.01800450112528132,1,0.0125,-0.0055045011252813185,0.7668891644410215,6.916128559858397,-1.8356303834571106,TRPC6
MAP4K3,21,0.002625656414103526,2,0.025,0.022374343585896475,0.021419023913814613,0.4813013586681913,-1.8498701168075664,C20ORF194;ARHGEF12
MAP3K1,149,0.018629657414353587,3,0.0375,0.01887034258564641,0.19064391593339705,1.351921833971139,-2.240604819820288,RPL35A;HSPA5;RPS4X
SRC,472,0.05901475368842211,4,0.05,-0.009014753688422104,0.7019893598685486,6.391478764172201,-2.261541875709168,VAV3;PTGS2;SDCBP;CSF2RB
CSNK2A1,1222,0.1527881970492623,11,0.1375,-0.015288197049262292,0.6943162190815714,6.370957633184105,-2.324302298949003,LPHN3;CHD9;SNRK;PTGS2;CASP9;SMAD4;BBX;RPS2;DCX;ARHGEF12;SEC62
CAMK2A,125,0.015628907226806703,1,0.0125,-0.003128907226806702,0.7174521857764913,7.310877372016123,-2.427569327505638,TRPC6
PRKDC,110,0.013753438359589898,1,0.0125,-0.0012534383595898969,0.6712280744236665,6.110219161495739,-2.435816245603537,XPA
RIPK3,111,0.01387846961740435,1,0.0125,-0.00137846961740435,0.6745294116872693,6.275609204928284,-2.470958362793605,HSPA5
ERBB2,110,0.013753438359589898,1,0.0125,-0.0012534383595898969,0.6712280744236665,6.390148746709972,-2.5474091383080557,VAV3
MARK1,23,0.002875718929732433,2,0.025,0.02212428107026757,0.025077148963371845,0.7460973905676642,-2.7499644545258897,C20ORF194;DCX
MAP3K7,98,0.012253063265816454,1,0.0125,2.46936734183547E-4,0.6289372504738563,6.042435548489453,-2.8020211014788043,HSPA5
NLK,45,0.005626406601650412,2,0.025,0.01937359339834959,0.07866829479962678,1.1467222767249883,-2.9155586653587293,SMAD4;CACNB4
CDK2,1962,0.245311327831958,19,0.2375,-0.007811327831958009,0.607078761937026,5.8639509472453595,-2.926678802850187,SMAD4;UBN2;RPS2;ARHGEF12;LARP4B;TTC3;PURB;CHD9;COG4;PHF3;FBXW8;MED28;PEX16;VCAN;LRCH3;TLK2;DCX;KAT6B;AASDH
AKT1,319,0.0398849712428107,5,0.0625,0.0226150287571893,0.2172431916242261,1.9310039034620776,-2.948136756074791,PTGS2;CASP9;SMAD4;EIF2AK3;TTC3
MAPK9,89,0.011127781945486371,1,0.0125,0.0013722180545136294,0.5937346972921214,5.914381515793531,-3.083301322587593,DCX
HIPK2,138,0.0172543135783946,1,0.0125,-0.004754313578394599,0.7522795291733005,11.089353579811876,-3.156554663634494,PDCD6IP
MAPK3,309,0.038634658664666165,3,0.0375,-0.001134658664666166,0.6024672698232099,6.365999946723127,-3.2257918369181113,PTGS2;CASP9;SMAD4
PRKCZ,83,0.01037759439859965,2,0.025,0.014622405601400351,0.2056842573272068,2.15165634307842,-3.4026573500194894,F11R;CASP9
MAPK14,769,0.09614903725931483,10,0.125,0.028850962740685174,0.23978838808938557,2.414927354979974,-3.4485125460359134,CHD9;PTGS2;CASP9;DCP1A;PEX16;SMAD4;HSPA5;KAT6B;DCX;ARHGEF12
LCK,166,0.0207551887971993,2,0.025,0.004244811202800701,0.4986407056376105,5.4534121548690475,-3.7948630333070192,MED28;SLAMF7
PRKACA,1047,0.13090772693173294,13,0.1625,0.03159227306826706,0.2454935377402876,2.7077305470959376,-3.8029660031198174,COL4A3;DNAH9;STK38;TRPC6;SMAD4;MYOT;LPHN3;CASP9;CSF2RB;VCAN;TSSK1B;DCX;HDAC8
PRKG1,66,0.008252063015753939,1,0.0125,0.004247936984246062,0.48808208687595156,5.4658853730583425,-3.9205247648906947,TRPC6
TGFBR1,60,0.007501875468867217,1,0.0125,0.004998124531132784,0.4563222742484983,5.015246142684794,-3.934741338969859,HEXB
TRIM33,1,1.2503125781445363E-4,1,0.0125,0.012374968742185547,0.019710018725245502,1.0163945352271773,-3.9910034522566153,SMAD4
LYN,157,0.019629907476869216,2,0.025,0.005370092523130785,0.469613203360951,5.4335441612131685,-4.1069220478018265,PTGS2;CSF2RB
IKBKE,80,0.010002500625156289,1,0.0125,0.002497499374843712,0.5552381151132976,7.027841036893585,-4.134888049974459,CYLD
TRIM24,69,0.0086271567891973,1,0.0125,0.0038728432108027008,0.5032677693057177,6.035122497580026,-4.143913698478668,GUSBP3
TBK1,79,0.009877469367341836,1,0.0125,0.002622530632658165,0.5507444360565251,6.968217688205314,-4.156433117799133,HSPA5
ERBB3,58,0.007251812953238309,1,0.0125,0.005248187046761691,0.4453092682486647,5.471238495273857,-4.426156731626663,VAV3
MAPK8,231,0.028882220555138786,3,0.0375,0.008617779444861213,0.4101825740607037,4.99345418549351,-4.449931257388534,CHD9;DCP1A;DCX
JAK2,52,0.006501625406351588,1,0.0125,0.0059983745936484124,0.410931331267653,5.248365576044009,-4.667524526298922,SLAMF7
RAF1,131,0.016379094773693422,2,0.025,0.00862090522630658,0.3807016769699615,4.897357868783815,-4.729570522415729,PTGS2;CCDC152
MAPK1,574,0.07176794198549638,7,0.0875,0.015732058014503614,0.3523988330020453,4.541538016067017,-4.736786440085831,CASP9;DCP1A;SMAD4;DENND4C;VCAN;DLG5;EIF2AK3
ACVR1,27,0.0033758439609902473,1,0.0125,0.009124156039009753,0.24357183932218168,3.382572394441407,-4.777353633794226,KIAA1462
PDGFRB,34,0.0042510627656914225,1,0.0125,0.008248937234308577,0.294668308728919,4.260562635750407,-5.20600249950214,KIAA1462
ATR,122,0.015253813453363341,1,0.0125,-0.0027538134533633407,0.7087523158996796,15.13188512463229,-5.209138688324263,XPA
FGFR3,27,0.0033758439609902473,1,0.0125,0.009124156039009753,0.24357183932218168,3.712402197895553,-5.243186563979157,GUSBP3
RIPK2,44,0.005501375343835959,1,0.0125,0.006998624656164042,0.3618020025620579,5.577557491761748,-5.670469398438614,SLAMF7
PDGFRA,21,0.002625656414103526,1,0.0125,0.009874343585896474,0.1968777156370694,3.494355180797453,-5.678929860449693,KIAA1462
KDR,50,0.006251562890722681,1,0.0125,0.00624843710927732,0.3990109367495211,6.347591427493008,-5.8319540550158235,KIAA1462
RIPK1,42,0.005251312828207052,1,0.0125,0.007248687171792949,0.34890048029585996,5.655833267328108,-5.955414578238251,HSPA5
TYK2,73,0.009127281820455115,1,0.0125,0.003372718179544886,0.522825349750897,9.28917881758275,-6.024105011486319,CSF2RB
CDK7,75,0.009377344336084021,1,0.0125,0.0031226556639159797,0.5323169936126368,9.871429473919477,-6.224095355813541,GTF2H5
CSF1R,21,0.002625656414103526,1,0.0125,0.009874343585896474,0.1968777156370694,3.859250971500343,-6.271948456029934,HEXB
FLT4,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,3.5722651288015017,-6.278276357384808,KIAA1462
MET,43,0.005376344086021506,1,0.0125,0.007123655913978495,0.3553831139793352,6.258132658405175,-6.474406695886866,DCT
ROCK1,72,0.00900225056264066,1,0.0125,0.003497749437359341,0.518008444767026,9.993740473455338,-6.573520052610498,ARHGEF12
EPHB2,45,0.005626406601650412,1,0.0125,0.0068735933983495884,0.36815776501553704,7.7289717124001704,-7.723126471963022,IGDCC3
YES1,32,0.004001000250062516,1,0.0125,0.008498999749937484,0.2804276342964282,6.11591267351085,-7.776013413722387,KAT6B
MAPK12,85,0.010627656914228557,1,0.0125,0.001872343085771444,0.5770492328975663,14.150008941014939,-7.780066736145,MYOT
TEK,20,0.002500625156289072,1,0.0125,0.00999937484371093,0.18882333645255112,4.804264532330157,-8.00843719246725,KIAA1462
RPS6KA5,41,0.0051262815703925985,1,0.0125,0.007373718429607402,0.342353476579646,7.557621384214513,-8.101101413609353,WDPCP
RPS6KA2,26,0.003250812703175794,1,0.0125,0.009249187296824207,0.23598003743675694,5.672997594198767,-8.191854276857274,KIAA1462
TNK2,28,0.003500875218804701,1,0.0125,0.0089991247811953,0.25108913781642445,6.108858554388101,-8.442120415196744,MERTK
ALK,37,0.004626156539134784,1,0.0125,0.007873843460865216,0.31550904936550994,7.456548594501322,-8.601635213731655,MCMDC2
CHEK2,49,0.006126531632908227,1,0.0125,0.006373468367091774,0.3929617262529955,9.243321629937347,-8.633660424640679,TSSK1B
KSR2,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,5.0463670148568776,-8.869018837549717,WDPCP
BMPR1A,19,0.0023755938984746186,1,0.0125,0.010124406101525383,0.18068920094503485,5.187945825964565,-8.876455183988206,WDPCP
FLT1,30,0.0037509377344336083,1,0.0125,0.008749062265566392,0.26590310564526204,6.905098982946753,-9.146655008884219,KIAA1462
CAMK2D,30,0.0037509377344336083,1,0.0125,0.008749062265566392,0.26590310564526204,7.11240096641301,-9.421252046537994,SMAD4
CDK6,29,0.0036259064766191547,1,0.0125,0.008874093523380845,0.25853265489525684,7.218024052168307,-9.764061267952073,H2AFY
MAP2K3,48,0.006001500375093774,1,0.0125,0.006498499624906227,0.38685239654414394,10.576974633217317,-10.045080399043993,SMAD4
EPHA2,42,0.005251312828207052,1,0.0125,0.007248687171792949,0.34890048029585996,9.616947928687667,-10.126343756190886,VAV3
GRK5,24,0.003000750187546887,1,0.0125,0.009499249812453113,0.22057000058641527,6.8132199806836695,-10.29845569806304,KIAA1462
CAMK4,29,0.0036259064766191547,1,0.0125,0.008874093523380845,0.25853265489525684,7.727779118262939,-10.4536239046271,RGS8
ACVRL1,19,0.0023755938984746186,1,0.0125,0.010124406101525383,0.18068920094503485,6.183219871537785,-10.579346030901544,KIAA1462
FLT3,21,0.002625656414103526,1,0.0125,0.009874343585896474,0.1968777156370694,7.046310638374987,-11.451470105319986,H2AFY
MAPKAPK5,32,0.004001000250062516,1,0.0125,0.008498999749937484,0.2804276342964282,9.154229039782827,-11.639049084848248,WDPCP
MYLK,25,0.0031257814453613405,1,0.0125,0.00937421855463866,0.22831300318823908,8.145830528893844,-12.03169936313674,KIAA1462
ABL2,41,0.0051262815703925985,1,0.0125,0.007373718429607402,0.342353476579646,11.33263521262431,-12.147582218482848,ZFYVE16
FER,31,0.003875968992248062,1,0.0125,0.008624031007751939,0.27320119829298645,9.7945136388393,-12.708839488360196,WDPCP
DYRK1A,41,0.0051262815703925985,1,0.0125,0.007373718429607402,0.342353476579646,13.058761646063127,-13.997837024738006,CASP9
INSRR,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,8.331494723645443,-14.642649540038104,LRRC37A3
DAPK2,22,0.0027506876719179795,1,0.0125,0.009749312328082021,0.2048531107149295,9.361461142512983,-14.842241746348297,WDPCP
MAP3K12,19,0.0023755938984746186,1,0.0125,0.010124406101525383,0.18068920094503485,8.991988771264387,-15.385084582723756,WDPCP
SGK3,28,0.003500875218804701,1,0.0125,0.0089991247811953,0.25108913781642445,11.144826465483963,-15.401562532578778,WDPCP
TRPM7,23,0.002875718929732433,1,0.0125,0.009624281070267568,0.21275028652486858,10.012818102123369,-15.49619940602644,WDPCP
SMG1,21,0.002625656414103526,1,0.0125,0.009874343585896474,0.1968777156370694,10.023320731489305,-16.28962496878433,WDPCP
NEK8,19,0.0023755938984746186,1,0.0125,0.010124406101525383,0.18068920094503485,9.58573596251411,-16.40097227903893,BMP3
KALRN,21,0.002625656414103526,1,0.0125,0.009874343585896474,0.1968777156370694,10.186331473967243,-16.554545540716795,C20ORF194
PAK4,48,0.006001500375093774,1,0.0125,0.006498499624906227,0.38685239654414394,18.10013000111497,-17.189911803640463,ARHGEF12
MAP2K2,41,0.0051262815703925985,1,0.0125,0.007373718429607402,0.342353476579646,16.040920438885223,-17.19444738452643,PDCD6IP
SCYL2,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,10.247286698516024,-18.00966487283701,PHF3
STK4,33,0.004126031507876969,1,0.0125,0.008373968492123032,0.2875831084152883,14.572843644432574,-18.16131003287113,STK38
MELK,27,0.0033758439609902473,1,0.0125,0.009124156039009753,0.24357183932218168,13.197087860062288,-18.638819304318766,SMAD4
TRIO,19,0.0023755938984746186,1,0.0125,0.010124406101525383,0.18068920094503485,10.926735627861012,-18.6953916562848,KIAA1462
MARK2,38,0.004751187796949237,1,0.0125,0.007748812203050764,0.32231990459824716,16.780471365635158,-18.999029803155928,DCP1A
EPHA4,34,0.0042510627656914225,1,0.0125,0.008248937234308577,0.294668308728919,15.614280326666726,-19.079166147321978,VAV3
MOS,26,0.003250812703175794,1,0.0125,0.009249187296824207,0.23598003743675694,13.276980143288684,-19.17206640132725,DCP1A
STK38,26,0.003250812703175794,1,0.0125,0.009249187296824207,0.23598003743675694,14.85791640478908,-21.454951112657696,STK38
DDR2,19,0.0023755938984746186,1,0.0125,0.010124406101525383,0.18068920094503485,12.57105170196564,-21.508778385778545,KIAA1462
TIE1,19,0.0023755938984746186,1,0.0125,0.010124406101525383,0.18068920094503485,12.761872812743714,-21.835268887954424,KIAA1462
TRIB1,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,12.424170409327553,-21.83555042208499,CCDC152
TAOK1,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,12.57976127360084,-22.109002254289774,WDPCP
PDK1,30,0.0037509377344336083,1,0.0125,0.008749062265566392,0.26590310564526204,16.752033257845863,-22.1901335933467,NNT
ULK2,21,0.002625656414103526,1,0.0125,0.009874343585896474,0.1968777156370694,13.792615792129022,-22.41537955444938,C20ORF194
MYLK2,24,0.003000750187546887,1,0.0125,0.009499249812453113,0.22057000058641527,15.328390208751623,-23.169477564940095,MYOT
DYRK2,39,0.004876219054763691,1,0.0125,0.0076237809452363095,0.3290638289214574,22.82450246368209,-25.36951524499291,DCX
STK3,29,0.0036259064766191547,1,0.0125,0.008874093523380845,0.25853265489525684,22.801426944634663,-30.844248796492483,WDPCP
NRBP1,19,0.0023755938984746186,1,0.0125,0.010124406101525383,0.18068920094503485,18.17304437854959,-31.093658144133062,SEC62
RNASEL,19,0.0023755938984746186,1,0.0125,0.010124406101525383,0.18068920094503485,18.76470588235294,-32.10597727752051,OTULIN
EIF2AK3,20,0.002500625156289072,1,0.0125,0.00999937484371093,0.18882333645255112,19.471132194886987,-32.45727586389771,EIF2AK3
RIOK1,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,19.341234017852464,-33.992329202527486,MED4
PIK3R4,22,0.0027506876719179795,1,0.0125,0.009749312328082021,0.2048531107149295,21.724711849304562,-34.44370704834002,UBR2
CLK3,19,0.0023755938984746186,1,0.0125,0.010124406101525383,0.18068920094503485,21.5590735142689,-36.88707559357272,LRRC37A3
EPHA8,25,0.0031257814453613405,1,0.0125,0.00937421855463866,0.22831300318823908,25.419834358966853,-37.546055467637466,RGS8
EPHA5,26,0.003250812703175794,1,0.0125,0.009249187296824207,0.23598003743675694,26.603595192864677,-38.41580600762234,TTC3
EPHA7,26,0.003250812703175794,1,0.0125,0.009249187296824207,0.23598003743675694,27.59140652967359,-39.84221354434352,SDCBP
PLK2,32,0.004001000250062516,1,0.0125,0.008498999749937484,0.2804276342964282,31.9076507440559,-40.5686499188873,PTGS2
LATS1,28,0.003500875218804701,1,0.0125,0.0089991247811953,0.25108913781642445,31.76818367627955,-43.90195477264624,LRRC37A3
FRK,23,0.002875718929732433,1,0.0125,0.009624281070267568,0.21275028652486858,30.08404440366592,-46.559155101409324,WDPCP
ULK1,38,0.004751187796949237,1,0.0125,0.007748812203050764,0.32231990459824716,41.30364516507425,-46.7644304126805,SDCBP
CDK10,19,0.0023755938984746186,1,0.0125,0.010124406101525383,0.18068920094503485,31.11113535604486,-53.23043223173575,PEX16
PRKX,20,0.002500625156289072,1,0.0125,0.00999937484371093,0.18882333645255112,34.2115454217154,-57.02871083040934,SLAMF7
NRK,19,0.0023755938984746186,1,0.0125,0.010124406101525383,0.18068920094503485,39.03640101273227,-66.79037826484746,KIAA1462
HUNK,18,0.002250562640660165,1,0.0125,0.010249437359339836,0.1724745294375574,38.18376618407357,-67.10818705380014,WDPCP
WNK3,22,0.0027506876719179795,1,0.0125,0.009749312328082021,0.2048531107149295,45.361925873323294,-71.91961379130001,TTC3
LATS2,30,0.0037509377344336083,1,0.0125,0.008749062265566392,0.26590310564526204,63.097147320619825,-83.57995157082648,KIAA1462
NEK7,21,0.002625656414103526,1,0.0125,0.009874343585896474,0.1968777156370694,71.03520254071215,-115.44445598099749,KIAA1462
